price,form,interface,speed,gig,sgig,brand,supplier,comment
179.00,CF,CF,?,128,1.398,SanDisk,CPL,"SANDISK SDCFXPS-128G-X46 ExtremePro CF 128GB 160MB/150MB/s UD"
36.60,?,SD,?,32,1.144,SanDisk,CPL,"SanDisk SDSDXXO-032G-GN4IN Extreme Pro SDHC Card 32GB"
193.00,CF,NVME,?,64,3.016,SanDisk,CPL,"Sandisk SDCFE-064G-GN4NN SDCFexpress 64GB Extreme Pro"
259.00,CF,NVME,?,256,1.012,SanDisk,CPL,"Sandisk SDCFE-256G-GN4NN SDCFexpress 256GB Extreme Pro"
99.00,"2.5""",SATA,"RPM:  7200",500,0.198,WD,CPL,"WD WD5000LPSX Black 500GB 2.5' SATA HDD 7200RPM 6Gb/s 32MB"
182.20,"2.5""",SATA,SATA,2000,0.091,WD,CPL,"WD WD20SPZX 2TB Blue 2.5"" SATA HDD"
89.00,"2.5""",SATA,"RPM:  5400",1000,0.089,WD,CPL,"WD WD10SPZX 1TB BLUE 2.5"" 5400 RPM SATA Hard Drive"
105.00,"2.5""",SATA,"RPM:  7200",1000,0.105,WD,CPL,"WD WD10SPSX Black 1TB 2.5"" SATA HDD 7200RPM 6Gb/s 64MB"
549.00,"3.5""",SATA?,"RPM:  7200",?,?,WD,CPL,"WD 0F38581 WUH721814ALE6L4 UltraStar DC HC550 7200RPM 3.5"" Hard Drive"
899.00,"3.5""",SATA,SATA,20000,0.045,WD,CPL,"WD WD202KRYZ Gold 3.5"" SATA Enterprise Hard Drive 20TB"
899.00,"3.5""",SATA,SATA,22000,0.041,WD,CPL,"WD 0F48155 Ultrastar DC HC570 SE 22TB 3.5"" Enterprise SATA HDD"
635.00,"3.5""",SATA?,?,14000,0.045,SanDisk,CPL,"SANDISK WD141PURP PURPLE PRO WD141PURP 3.5IN 14TB 256MB"
529.00,"3.5""",SATA?,?,12000,0.044,WD,CPL,"WD WD121PURP PURPLE PRO 3.5IN 12TB 256MB"
369.00,"3.5""",SATA,"RPM:  7200",8000,0.046,Seagate,CPL,"SEAGATE ST8000VE001 SKYHAWK SURVEILLANCE AI INTERNAL 3.5"" SATA DRIVE_ 8TB_ 6GB/S_ 7200RPM_ 3YR WTY"
781.10,"3.5""",SAS,?,18000,0.043,WD,CPL,"WD 0F38353 18TB Ultrastar Enterprise 3.5' SAS"
439.00,"3.5""",SATA,"RPM:  7200",10000,0.044,WD,CPL,"WD WUS721010ALE6L4 0B42266 10TB Ultrastar DC HC330 7200 RPM SATA 3.5-Inch Enterprise Hard Drive"
639.00,"3.5""",SATA,"RPM:  7200",18000,0.035,Seagate,CPL,"Seagate ST18000NM000J EXOS ENTERPRISE 512E/4KN INTERNAL 3.5"" SATA DRIVE_ 18TB_ 6GB/S_ 7200RPM_ 5YR WTY"
689.00,"3.5""",SATA,"RPM:  7200",16000,0.043,WD,CPL,"WD WD161KRYZ Gold 16TB 7200 RPM 3.5"" SATA Enterprise Hard Drive"
765.00,"3.5""",SATA,SATA,18000,0.043,WD,CPL,"WD WD181KRYZ 18TB Gold 3.5"" SATA Enterprise Hard Drive"
689.00,"3.5""",SATA,SATA,18000,0.038,WD,CPL,"WD 0F38459 18TB Ultrastar Enterprise 3.5' SATA WUH721818ALE6L4"
649.00,"3.5""",SATA,SATA,16000,0.041,WD,CPL,"WD 0F38462 16TB Ultrastar Enterprise 3.5' SATA WUH721816ALE6L4"
289.00,"3.5""",SATA,"RPM:  7200",4000,0.072,WD,CPL,"WD 0B36040 Ultrastar 7K6000 4TB 3.5"" SATA 7200RPM 512e SE Hard Drive"
305.00,"3.5""",SAS,?,4000,0.076,WD,CPL,"WD 0B36048 4TB Ultrastar Enterprise_ 3.5' SAS 512E SE DC HC310"
179.00,"3.5""",SATA,SATA3,1000,0.179,WD,CPL,"WD HGST Ultrastar DC HA210 HUS722T1TALA604 1W10001 1TB 3.5"" 512n SATA3 Hard Drive"
339.00,"3.5""",SATA,"RPM:  7200",6000,0.057,WD,CPL,"WD 0B36039 6TB Ultrastar DC HC310 7200 RPM SATA 6.0Gb/s 3.5"" Hard Drives 5 Years Warranty"
229.00,"3.5""",SATA,"RPM:  7200",2000,0.115,Hitachi,CPL,"Hitachi HGST 1W10002 3.5in 2TB SATA3 7200RPM UltraStar HDD"
539.00,"3.5""",SATA,SATA,12000,0.045,WD,CPL,"WD 0F30146 Ultrastar DC HC520 12TB 3.5"" Enterprise SATA HDD_ HUH721212ALE604"
495.00,"3.5""",SATA?,?,8000,0.062,?,CPL,"Ubiquiti UACC-HDD-E-8TB UniFi Protect Enterprise Grade 3.5"" HDD 8TB"
762.70,"3.5""",SATA?,?,16000,0.048,?,CPL,"Ubiquiti UACC-HDD-E-16TB UniFi Protect Industrial Grade 3.5"" HDD 16TB"
289.00,?,SAS,"RPM: 10000",1200,0.241,Dell,CPL,"Dell 400-AJPC 1.2TB SAS 10K Hot Plug Server Hard Drive"
884.10,"3.5""",SAS,?,12000,0.074,Synology,CPL,"Synology HAS5300-12T HAS5300 3.5"" SAS Enterprise Hard Drive 12TB"
299.00,"2.5""",SAS,"RPM: 10000",1800,0.166,?,CPL,"Lenovo 7XB7A00028 ThinkSystem 2.5"" 1.8TB 10K SAS 12Gb Hot Swap 512e HDD"
627.00,"3.5""",SAS,?,8000,0.078,Synology,CPL,"Synology HAS5300-8T HAS5300 Series 3.5"" SAS Enterprise HDD 8TB"
573.00,"2.5""",SAS,"RPM:  7200",1000,0.573,?,CPL,"LENOVO 7XB7A00034 ThinkSystem 2.5"" 1TB 7.2K SAS 12Gb Hot Swap 512n HDD"
1099.00,"3.5""",SAS,?,16000,0.069,Synology,CPL,"Synology HAS5300-16T HAS5300 16TB 3.5"" SAS Enterprise HDD"
598.00,"3.5""",SATA,"RPM:  7200",12000,0.050,Seagate,CPL,"SEAGATE ST12000VE001 SKYHAWK SURVEILLANCE AI INTERNAL 3.5"" SATA DRIVE_ 12TB_ 6GB/S_ 7200RPM_ 3YR WTY"
929.00,"3.5""",SATA,SATA,12000,0.077,Synology,CPL,"SYNOLOGY HAT5300-12T Enterprise Storage for Synology systems _ 3.5"" SATA Hard drive_ HAT5300 _ 12TB_ 5 yr Wty"
1099.00,?,SATA,"RPM:  7200",16000,0.069,Synology,CPL,"Synology HAT5300-16T Enterprise 16TB HDD SATA III 6Gb/s 512e 7200 RPM 512MB"
549.00,"3.5""",SATA?,?,12000,0.046,WD,CPL,"WD 0F29532 12TB Ultrastar Enterprise 3.5"" SAS_ 512e SE P3 DC_ 256MB Cache_ HC520_ HelioSeal"
285.00,"3.5""",SATA,"RPM:  7200",4000,0.071,WD,CPL,"WD 0B35950 4TB Ultrastar Enterprise 3.5"" SATA_ 128MB Cache_ 24x7 7200RPM 6Gb/s. 5 Years Warranty"
369.00,"3.5""",SATA,SATA,8000,0.046,WD,CPL,"WD 0B36404 8TB Ultrastar Enterprise HC320 3.5"" SATA 256MB Hard Drive"
89.00,M.2,NVME,PCIe4,500,0.178,Crucial,CPL,"Crucial CT500T500SSD8 T500 500GB PCIe Gen4 NVMe M.2 SSD"
119.00,M.2,NVME,"PCIe4 x4",1000,0.119,Lexar,CPL,"Lexar LNM790X001T-RN9NG NM790 M.2 2280 PCIe Gen 4x4 NVMe SSD 1TB with Heatsink"
499.00,M.2,NVME,PCIe4,4000,0.125,Samsung,CPL,"Samsung MZ-V9P4T0BW 990 Pro PCIe 4.0 NVMe M.2 SSD 4TB"
337.00,M.2,NVME,?,2000,0.169,Crucial,CPL,"Crucial CT2000T700SSD5 T700 2TB PCIe Gen5 NVMe M.2 SSD with Heatsink"
309.00,M.2,NVME,?,2000,0.154,Samsung,CPL,"Samsung MZ-V9P2T0CW 990 PRO 2TB M.2 NVMe PCIe SSD With Heatsink"
199.00,M.2,NVME,?,1000,0.199,Samsung,CPL,"Samsung MZ-V9P1T0CW 990 PRO 1TB M.2 NVMe PCIe SSD With Heatsink"
679.00,M.2,NVME,?,4000,0.170,Crucial,CPL,"Crucial CT4000T700SSD3 T700 4TB PCIe Gen5 x4 NVMe 2.0 M.2 SSD"
291.10,M.2,NVME,?,2000,0.146,Micron,CPL,"Micron MTFDKBK2T0QFM-1BD1AABYYR 2400 2TB M.2 2230 NVMe SSD"
275.00,M.2,NVME,PCIe4,2000,0.138,Samsung,CPL,"Samsung MZ-V9P2T0BW 990 Pro PCIe 4.0 NVMe M.2 SSD 2TB"
179.00,M.2,NVME,PCIe4,1000,0.179,Samsung,CPL,"Samsung MZ-V9P1T0BW 990 Pro PCIe 4.0 NVMe M.2 SSD 1TB"
65.00,"2.5""",SATA,SATA,500,0.130,Crucial,CPL,"Crucial CT500BX500SSD1 BX500 500GB 2.5"" SATA SSD"
629.00,M.2,NVME,?,4000,0.157,WD,CPL,"WD WDS400T2X0E Black SN850X 4TB Gen4 NVMe M.2 SSD No Heatsink"
329.00,M.2,NVME,?,2000,0.165,WD,CPL,"WD WDS200T2X0E Black SN850X 2TB Gen4 NVMe M.2 SSD No Heatsink"
224.00,M.2,NVME,?,1000,0.224,WD,CPL,"WD WDS100T2XHE Black SN850X 1TB Gen4 NVMe M.2 SSD with Heatsink"
155.00,M.2,NVME,?,1000,0.155,WD,CPL,"WD WDS100T2X0E Black SN850X 1TB Gen4 NVMe M.2 SSD No Heatsink"
400.00,M.2,NVME,"PCIe4 x4",2000,0.200,WD,CPL,"WD WDS200T2XHE Black SN580X NVMe M.2 PCIe Gen4 x4 SSD 2TB With Heatsink"
359.00,M.2,NVME,?,4000,0.090,Crucial,CPL,"Crucial CT4000P3SSD8 P3 4TB PCIe M.2 2280 SSD"
185.00,M.2,NVME,PCIe4,2000,0.092,Crucial,CPL,"Crucial CT2000P3PSSD8 P3 Plus 2TB M.2 Internal NVMe PCIE4 SSD"
319.00,?,NVME,?,2000,0.160,WD,CPL,"WD WDS200T3X0E Western Digital WD Black SN770 2TB Gen4 NVMe SSD"
155.00,?,NVME,?,1000,0.155,WD,CPL,"WD WDS100T3X0E Western Digital WD Black SN770 1TB Gen4 NVMe SSD"
314.00,M.2,NVME,?,400,0.785,Synology,CPL,"Synology SNV3410-400G SNV3000 400GB M.2 2280 NVMe SSD"
699.00,?,NVME,?,4000,0.175,WD,CPL,"WD WDS400T1R0C Western Digital WD Red SN700 4TB NVMe NAS SSD"
399.00,M.2,NVME,?,2000,0.200,Seagate,CPL,"SEAGATE ZP2000GM3A013 FIRECUDA 530 SSD_ M.2_ NVME 2TB_ 7300R/6900W-MB/S_ 3D TLC NAND_ 5YR WTY"
149.00,M.2,NVME,PCIe3,1000,0.149,Gigabyte,CPL,"Gigabyte GP-GM301TB-G 1TB M30 NVMe M.2 PCIe3 SSD"
145.00,M.2,NVME,?,1000,0.145,Samsung,CPL,"Samsung MZ-V8V1T0BW SSD 980 1TB V-NAND M.2 (2280) NVMe SSD"
105.00,"2.5""",SATA,SATA,500,0.210,Samsung,CPL,"Samsung MZ-77E500BW 870 EVO 500GB 2.5"" SATA III 6GB/s V-NAND SSD"
270.00,"2.5""",SATA,SATA,2000,0.135,Samsung,CPL,"Samsung MZ-77E2T0BW 870 EVO 2TB 2.5"" SATA III 6GB/s V-NAND SSD"
72.00,"2.5""",SATA,SATA,250,0.288,Samsung,CPL,"Samsung MZ-77E250BW 870 EVO 250GB 2.5"" SATA III 6GB/s V-NAND SSD"
165.00,"2.5""",SATA,SATA,1000,0.165,Samsung,CPL,"Samsung MZ-77E1T0BW 870 EVO 1TB 2.5"" SATA III 6GB/s V-NAND SSD"
499.00,"2.5""",SATA,SATA,960,0.520,Synology,CPL,"Synology SAT5200-960G 960GB SAT5200 2.5"" SATA SSD -5 Year limited Warranty"
543.50,"2.5""",SATA,SATA3,4000,0.136,WD,CPL,"WD WDS400T2B0A 4TB Blue 3D NAND SATA3 2.5"" SSD"
386.00,M.2,SATA,SATA,2000,0.193,WD,CPL,"WD WDS200T1R0B Red 2TB M.2 2280 SA500 NAS SATA SSD"
205.00,"2.5""",SATA,SATA,1000,0.205,WD,CPL,"WD WDS100T1R0A Red SA500 2.5"" 1TB NAS SATA SSD"
179.00,"2.5""",SATA,SATA3,2000,0.089,Crucial,CPL,"Crucial CT2000BX500SSD1 BX500 2TB 2.5"" SATA3 6Gb/s SSD - 3D NAND 540/500MB/s"
105.00,"2.5""",SATA,SATA3,1000,0.105,Crucial,CPL,"Crucial CT1000BX500SSD1 BX500 1TB 2.5"" SATA3 6Gb/s SSD - 3D NAND 540/500MB/s"
99.00,M.2,NVME,PCIe4,500,0.198,Gigabyte,CPL,"Gigabyte GP-ASM2NE6500GTTD Aorus M.2 PCIe NVMe Gen4 SSD 500GB 3D NAND"
599.00,"2.5""",SATA,SATA3,1920,0.312,Samsung,CPL,"Samsung MZ-7LH1T9NE 1920GB 883 DCT Series 2.5In 7MM SATAIII"
39.00,"2.5""",SATA,SATA,240,0.163,Crucial,CPL,"Crucial CT240BX500SSD1 BX500 240GB 2.5"" SATA SSD"
199.00,?,?,?,2000,0.100,?,CPL,"Dynabook OA1264A-PHHS 2TB Boost X20 Portable SSD"
1549.00,M.2,NVME,PCIe5,8000,0.194,Samsung,CPL,"Samsung MZ-VAP8T0BW 9100 PRO 8TB PCIe 5.0 M.2 NVMe 2280 SSD"
1599.00,M.2,NVME,PCIe5,8000,0.200,Samsung,CPL,"Samsung MZ-VAP8T0CW 9100 PRO 8TB PCIe 5.0 M.2 NVMe 2280 SSD with Heatsink"
1299.00,"2.5""",SATA,SATA,8000,0.162,Samsung,CPL,"Samsung MZ-77E8T0BW 870 EVO 8TB 7mm 2.5 "" SATA III SSD"
414.00,M.2,NVME,?,400,1.035,Synology,CPL,"Synology SNV5420-400G SNV5420 M.2 2280 Enterprise Class NVMe SSD 400GB"
214.00,M.2,?,?,2000,0.107,Adata,CPL,"ADATA SLEG-900P-2TCS LEGEND 900 PRO 2TB M.2 SSD"
134.00,M.2,?,?,1000,0.134,Adata,CPL,"ADATA SLEG-900P-1TCS LEGEND 900 PRO 1TB M.2 SSD"
634.00,M.2,NVME,PCIe3,800,0.792,Synology,CPL,"Synology SNV5420-800G 800GB Enterprise M.2 2280 NVMe PCIe 3.0 SSD"
622.00,M.2,SATA,SATA,480,1.296,?,CPL,"Lenovo 4XB7A82287 ThinkSystem M.2 5400 PRO 480GB Read Intensive SATA 6Gb NHS SSD"
179.00,M.2,NVME,PCIe4,2000,0.089,Crucial,CPL,"Crucial CT2000E100SSD8 E100 2TB PCIe Gen4 NVMe M.2 SSD"
484.00,M.2,NVME,PCIe5,2000,0.242,WD,CPL,"WD WDS200T1X0M-00CMT0 Black SN8100 2TB M.2 2280 NVMe PCIe 5.0 SSD"
97.00,M.2,NVME,PCIe4,1000,0.097,?,CPL,"PNY M280CS3040-1TB-RB CS3040 1TB M.2 NVMe Gen4 x4 PCIe SSD"
614.00,M.2,NVME,PCIe5,4000,0.153,Lexar,CPL,"Lexar LNM990X004T-RNNNG NM990 4TB PCIe 5.0 NVMe M.2 SSD"
304.00,M.2,NVME,PCIe5,2000,0.152,Lexar,CPL,"Lexar LNM990X002T-RNNNG NM990 2TB PCIe 5.0 NVMe M.2 SSD"
226.70,M.2,NVME,PCIe5,1000,0.227,Lexar,CPL,"Lexar LNM990X001T-RNNNG NM990 1TB PCIe 5.0 NVMe M.2 SSD"
299.00,?,NVME,?,1000,0.299,WD,CPL,"WD WDS100T1X0M-00CMT0 BLACK SN8100 NVMe SSD 1TB"
419.00,M.2,NVME,PCIe4,4000,0.105,Crucial,CPL,"Crucial CT4000P310SSD5 P310 4TB PCIe 4.0 NVMe M.2 2280 SSD with Heatsink"
399.00,M.2,NVME,PCIe4,1000,0.399,Crucial,CPL,"Crucial CT4000P310SSD8 P310 1TB PCIe 4.0 NVMe M.2 2280 SSD"
279.00,M.2,NVME,PCIe5,2000,0.140,Crucial,CPL,"Crucial CT2000P510SSD5 P510 2TB PCIe 5.0 NVMe M.2 2280 SSD with Heatsink"
285.00,M.2,NVME,PCIe5,2000,0.142,Crucial,CPL,"Crucial CT2000P510SSD8 P510 2TB PCIe 5.0 NVMe M.2 2280 SSD"
189.00,M.2,NVME,PCIe5,1000,0.189,Crucial,CPL,"Crucial CT1000P510SSD5 P510 1TB PCIe 5.0 NVMe M.2 2280 SSD with Heatsink"
129.00,M.2,NVME,PCIe4,1000,0.129,Crucial,CPL,"Crucial CT1000P310SSD5 P310 1TB PCIe 4.0 NVMe M.2 2280 SSD with Heatsink"
129.00,?,?,?,1000,0.129,HP,CPL,"HP 7M693AA#ABB P900 1TB USB 3.2 Type-C Portable SSD Black"
144.00,M.2,NVME,PCIe4,1000,0.144,Team,CPL,"Team TM5FF3001T0C101 MP44S PCIe 4.0 NVMe M.2 2230 SSD 1TB"
419.00,M.2,NVME,PCIe4,960,0.436,Micron,CPL,"Micron MTFDKBA960TFR-1BC15ABYYR 7450 PRO 960GB M.2 2280 NVMe PCIe 4.0 SSD"
359.00,M.2,NVME,PCIe5,2000,0.179,Samsung,CPL,"Samsung MZ-VAP2T0CW 9100 PRO 2TB PCIe 5.0 M.2 NVMe 2280 SSD with Heatsink"
273.00,M.2,NVME,PCIe5,1000,0.273,Samsung,CPL,"Samsung MZ-VAP1T0BW 9100 PRO 1TB PCIe 5.0 M.2 NVMe 2280 SSD"
239.00,M.2,NVME,PCIe5,1000,0.239,Samsung,CPL,"Samsung MZ-VAP1T0CW 9100 PRO 1TB PCIe 5.0 M.2 NVMe 2280 SSD with Heatsink"
251.50,M.2,NVME,"PCIe4 x4",2000,0.126,?,CPL,"MSI SPATIUM M480 2TB PRO PCIe Gen 4x4 NVMe M.2 SSD"
159.00,M.2,NVME,PCIe4,2000,0.080,?,CPL,"KLEVV K02TBM2SP0-C91 CRAS C910 2TB PCIe 4.0 NVMe M.2 2280 SSD"
105.00,M.2,NVME,PCIe4,1000,0.105,?,CPL,"KLEVV K01TBM2SP0-C9T CRAS C925 1TB PCIe 4.0 NVMe M.2 2280 SSD"
110.90,"2.5""",SATA,SATA,960,0.116,Adata,CPL,"ADATA ASU630SS-960GQ-R Ultimate SU630 960GB 2.5"" SATA 3D QLC SSD"
94.00,"2.5""",SATA,SATA,512,0.184,Adata,CPL,"ADATA ASU800SS-512GT-C Ultimate SU800 512GB 2.5"" SATA III SSD"
499.00,M.2,NVME,?,4000,0.125,?,CPL,"XPG AGAMMIXS70B-4T-CS GAMMIX S70 BLADE 4TB M.2 PCIe Gen4x4 NVMe SSD"
58.00,"2.5""",SATA,SATA,480,0.121,Adata,CPL,"ADATA ASU630SS-480GQ-R Ultimate SU630 480GB 2.5"" SATA 3D QLC SSD"
239.00,M.2,?,?,2000,0.119,Adata,CPL,"ADATA AGAMMIXS70B-2T-CS 2TB Gammix S70 Blade M.2 SSD"
189.00,M.2,?,?,2000,0.095,Adata,CPL,"ADATA SLEG-900-2TCS 2TB Legend 900 M.2 SSD"
189.00,M.2,?,?,2000,0.095,Adata,CPL,"ADATA ALEG-850L-2000GCS 2TB Legend 850 Lite M.2 SSD"
159.00,M.2,?,?,2000,0.080,Adata,CPL,"ADATA ALEG-800-2000GCS 2TB Legend 800 M.2 SSD"
115.00,M.2,?,?,1000,0.115,Adata,CPL,"ADATA SLEG-900-1TCS 1TB Legend 900 M.2 SSD"
99.00,M.2,?,?,1000,0.099,Adata,CPL,"ADATA ALEG-850L-1000GCS 1TB Legend 850 Lite M.2 SSD"
37.50,M.2,NVME,PCIe3,256,0.146,?,CPL,"PNY M280CS1031-256-CL CS1031 256GB PCIe 3.0 NVMe M.2 2280 SSD"
399.00,M.2,NVME,PCIe4,4000,0.100,?,CPL,"MSI SPATIUM M461 4TB PCIe 4.0 NVMe M.2 SSD"
202.00,M.2,NVME,PCIe4,2000,0.101,?,CPL,"MSI SPATIUM M461 2TB PCIe 4.0 NVMe M.2 SSD"
69.00,M.2,NVME,PCIe3,512,0.135,Lexar,CPL,"Lexar LNM620X512G-RNNNG NM620 512GB PCIe 3.0 NVMe M.2 2280 SSD"
119.00,M.2,NVME,PCIe4,1000,0.119,Lexar,CPL,"Lexar LNMPLAY001T-RNNNG PLAY 1TB PCIe 4.0 NVMe M.2 2230 SSD"
249.00,M.2,NVME,PCIe5,1000,0.249,Lexar,CPL,"Lexar LNM1090001T-RNANG NM1090 1TB PCIe 5.0 NVMe M.2 SSD"
481.00,M.2,NVME,PCIe5,2000,0.240,Lexar,CPL,"Lexar LNM1090002T-RNANG NM1090 2TB PCIe 5.0 NVMe M.2 SSD"
474.00,M.2,NVME,PCIe4,4000,0.118,Crucial,CPL,"Crucial CT4000T500SSD5 T500 4TB PCIe Gen4 NVMe M.2 2280 SSD with Heatsink"
55.00,M.2,NVME,PCIe4,480,0.115,Crucial,CPL,"Crucial CT480E100SSD8 E100 480GB PCIe 4.0 NVMe M.2 2280 SSD"
1114.00,M.2,NVME,?,8000,0.139,Lexar,CPL,"Lexar LNM790X008T-RNNNG NM790 M.2 2280 NVMe PCIe 4.0 SSD 8TB"
517.60,M.2,NVME,?,4000,0.129,WD,CPL,"WD WDS400T4B0E-00BKY0 Blue SN5000 PCIe Gen4x4 M.2 2280 SSD 4TB"
246.00,M.2,NVME,?,2000,0.123,WD,CPL,"WD WDS200T4B0E-00CNZ0 Blue SN5000 PCIe Gen4x4 M.2 2280 SSD 2TB"
409.00,M.2,NVME,PCIe4,4000,0.102,Team,CPL,"Team TM8FFD004T0C101 MP44Q 4TB M.2 2280 NVMe PCIe 4.0 SSD"
115.00,M.2,NVME,PCIe4,1000,0.115,Team,CPL,"Team TM8FFD001T0C101 MP44Q 1TB M.2 2280 NVMe PCIe 4.0 SSD"
245.00,M.2,NVME,PCIe5,2000,0.122,Samsung,CPL,"Samsung MZ-V9S2T0BW 990 EVO Plus 2TB PCIe 5.0/4.0 NVMe M.2 2280 SSD"
179.00,M.2,NVME,PCIe3,2000,0.089,Lexar,CPL,"Lexar LNM620X002T-RNNNG NM620 2TB PCIe 3.0 NVMe M.2 2280 SSD"
349.00,M.2,NVME,PCIe4,4000,0.087,Kingston,CPL,"Kingston SNV3S/4000G NV3 4TB PCIe 4.0 NVMe M.2 2280 SSD"
789.00,?,SATA,SATA,1920,0.411,Micron,CPL,"Micron MTFDDAK1T9TGB-1BC1ZABYYR 5400MAX SATA Enterprise SSD 1920GB"
444.50,M.2,NVME,?,960,0.463,Micron,CPL,"Micron MTFDKBA960TFR-1BC1ZABYYR 7450PRO NVMe M.2 2280 Enterprise SSD 960GB"
99.00,M.2,NVME,?,1000,0.099,HP,CPL,"HP 5XM46AA# EX900 1TB PCIe 3.0x4 3D NAND FLASH M.2 SSD"
381.20,M.2,NVME,"PCIe4 x4",4000,0.095,HP,CPL,"HP 8U2N7AA# FX700 4TB PCIe Gen 4x4 NVMe M.2 2280 SSD"
209.00,M.2,NVME,"PCIe4 x4",2000,0.104,HP,CPL,"HP 8U2N5AA# FX700 2TB PCIe Gen 4x4 NVMe M.2 2280 SSD"
115.00,"2.5""",SATA,SATA,1000,0.115,HP,CPL,"HP 16L54AA# S750 1TB 2.5"" SATA III 6GB/s 3D NAND SSD"
225.00,M.2,NVME,?,2000,0.113,Crucial,CPL,"Crucial CT2000P310SSD2 P310 2TB PCIe Gen4 2230 NVMe M.2 SSD"
123.80,M.2,NVME,PCIe4,1000,0.124,Team,CPL,"Team TM8FPK001T0C101 MP44L PCIe 4.0 NVMe M.2 2280 SSD 1TB"
379.00,?,NVME,?,2000,0.190,Crucial,CPL,"Crucial CT2000T705SSD5A T705 Gen5 NVMe SSD White with Heatsink 2TB"
2076.60,?,NVME,?,7680,0.270,Micron,CPL,"Micron MTFDKCC7T6TFR-1BC1ZABYYR 7450 PRO 7.68TB U.3 NVMe PCIe Enterprise SSD"
949.00,"2.5""",SATA,SATA,1920,0.494,Synology,CPL,"Synology SAT5220-1920G Enterprise Series SAT5220 2.5"" SATA SSD 1.92TB"
