date,price,form,interface,speed,gig,sgig,brand,supplier,comment
2020-03-29,69.00,?,USB,"USB 3.1",256,0.270,SanDisk,CPL,"Sandisk SDCZ430-256G-G46 ULTRAFIT USB 3.1 FLASH DRV 256GB"
2020-06-21,75.00,?,USB,"USB 3.1",256,0.293,SanDisk,CPL,"Sandisk SDCZ430-256G-G46 ULTRAFIT USB 3.1 FLASH DRV 256GB"
2021-01-31,111.00,?,USB,"USB 3.1",512,0.217,SanDisk,CPL,"Sandisk SDCZ430-512G-G46 512GB ULTRAFIT USB 3.1 Flash Drive "
2020-11-29,123.00,?,USB,"USB 3.1",512,0.240,SanDisk,CPL,"Sandisk SDCZ430-512G-G46 512GB ULTRAFIT USB 3.1 Flash Drive "
2020-09-20,129.00,?,USB,"USB 3.1",512,0.252,SanDisk,CPL,"Sandisk SDCZ430-512G-G46 512GB ULTRAFIT USB 3.1 Flash Drive "
2020-02-23,133.00,?,USB,"USB 3.1",512,0.260,SanDisk,CPL,"Sandisk SDCZ430-512G-G46 512GB ULTRAFIT USB 3.1 Flash Drive "
2021-02-14,98.00,?,USB,"USB 3.1",512,0.191,SanDisk,CPL,"Sandisk SDCZ430-512G-G46 512GB ULTRAFIT USB 3.1 Flash Drive "
2021-01-24,10.00,?,USB-C,?,32,0.312,SanDisk,CPL,"Sandisk SDCZ460-032G-G46 32GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-12-13,11.00,?,USB-C,?,32,0.344,SanDisk,CPL,"Sandisk SDCZ460-032G-G46 32GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-02-23,12.00,?,USB-C,?,32,0.375,SanDisk,CPL,"Sandisk SDCZ460-032G-G46 32GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-02-07,9.00,?,USB-C,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ460-032G-G46 32GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-05-09,13.00,?,USB-C,?,64,0.203,SanDisk,CPL,"Sandisk SDCZ460-064G-G46 64GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-02-28,15.00,?,USB-C,?,64,0.234,SanDisk,CPL,"Sandisk SDCZ460-064G-G46 64GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-02-14,16.00,?,USB-C,?,64,0.250,SanDisk,CPL,"Sandisk SDCZ460-064G-G46 64GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-01-24,18.00,?,USB-C,?,64,0.281,SanDisk,CPL,"Sandisk SDCZ460-064G-G46 64GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-02-23,19.00,?,USB-C,?,64,0.297,SanDisk,CPL,"Sandisk SDCZ460-064G-G46 64GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-05-31,25.00,?,USB-C,?,64,0.391,SanDisk,CPL,"Sandisk SDCZ460-064G-G46 64GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-02-21,25.00,?,USB-C,?,128,0.195,SanDisk,CPL,"Sandisk SDCZ460-128G-G46 128GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-12-27,28.00,?,USB-C,?,128,0.219,SanDisk,CPL,"Sandisk SDCZ460-128G-G46 128GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-12-13,30.00,?,USB-C,?,128,0.234,SanDisk,CPL,"Sandisk SDCZ460-128G-G46 128GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-10-25,32.00,?,USB-C,?,128,0.250,SanDisk,CPL,"Sandisk SDCZ460-128G-G46 128GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-02-23,35.00,?,USB-C,?,128,0.273,SanDisk,CPL,"Sandisk SDCZ460-128G-G46 128GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-04-18,46.00,?,USB-C,?,256,0.180,SanDisk,CPL,"Sandisk SDCZ460-256G-G46 256GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-12-27,52.00,?,USB-C,?,256,0.203,SanDisk,CPL,"Sandisk SDCZ460-256G-G46 256GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-12-13,57.00,?,USB-C,?,256,0.223,SanDisk,CPL,"Sandisk SDCZ460-256G-G46 256GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-10-25,61.00,?,USB-C,?,256,0.238,SanDisk,CPL,"Sandisk SDCZ460-256G-G46 256GB ULTRA USB TYPE-C Flash Drive CZ460 "
2020-02-23,66.00,?,USB-C,?,256,0.258,SanDisk,CPL,"Sandisk SDCZ460-256G-G46 256GB ULTRA USB TYPE-C Flash Drive CZ460 "
2021-01-17,102.00,?,USB,"USB 3.0",512,0.199,SanDisk,CPL,"Sandisk SDCZ48-512G-G46 512GB ULTRA USB 3.0 Flash Drive CZ48"
2020-02-23,127.00,?,USB,"USB 3.0",512,0.248,SanDisk,CPL,"Sandisk SDCZ48-512G-G46 512GB ULTRA USB 3.0 Flash Drive CZ48"
2021-04-18,84.00,?,USB,"USB 3.0",512,0.164,SanDisk,CPL,"Sandisk SDCZ48-512G-G46 512GB ULTRA USB 3.0 Flash Drive CZ48"
2021-02-28,99.00,?,USB,"USB 3.0",512,0.193,SanDisk,CPL,"Sandisk SDCZ48-512G-G46 512GB ULTRA USB 3.0 Flash Drive CZ48"
2019-11-07,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ50C-032G-B35BE 32GB CZ50 CRUZER BLADE USB DRIVE BLUE"
2019-11-07,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ50C-032G-B35GE 32GB CZ50 CRUZER BLADE USB DRIVE GREEN"
2019-11-07,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ50C-032G-B35PE 32GB CZ50 CRUZER BLADE USB DRIVE PINK"
2020-02-23,6.00,?,?,?,16,0.375,SanDisk,CPL,"Sandisk SDCZ60-016G-B35 16GB Cruzer Glide USB Flash Drive"
2020-02-23,19.00,?,?,?,16,1.188,SanDisk,CPL,"Sandisk SDCZ60-016G-Q46T 16GB Cruzer Glide CZ60 USB2.0 16GB 3PK"
2020-02-23,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ60-032G-B35 32GB Cruzer Glide USB Flash Drive"
2020-02-23,15.00,?,?,?,64,0.234,SanDisk,CPL,"Sandisk SDCZ60-064G-B35 64GB Cruzer Glide USB Flash Drive"
2020-02-23,29.00,?,?,?,128,0.227,SanDisk,CPL,"Sandisk SDCZ60-128G-B35 128GB Cruzer Glide USB Flash Drive"
2020-02-23,56.00,?,?,?,256,0.219,SanDisk,CPL,"Sandisk SDCZ60-256G-B35 256Gb Cruzer Glide USB Drive"
2020-12-13,8.00,?,USB,"USB 3.0",16,0.500,SanDisk,CPL,"Sandisk SDCZ600-016G-G35 CZ600 16GB Cruzer Glide 3.0 USB Flash Drive USB3.0 Black"
2020-02-23,6.00,?,?,?,16,0.375,SanDisk,CPL,"Sandisk SDCZ62-016G-G35 CRUZER SNAP USB Flash Drive CZ62 16GB BLK"
2021-02-07,7.00,?,?,?,16,0.438,SanDisk,CPL,"Sandisk SDCZ62-016G-G35 CRUZER SNAP USB Flash Drive CZ62 16GB BLK"
2020-05-22,9.00,?,?,?,16,0.562,SanDisk,CPL,"Sandisk SDCZ62-016G-G35 CRUZER SNAP USB Flash Drive CZ62 16GB BLK"
2020-11-22,10.00,?,?,?,16,0.625,SanDisk,CPL,"Sandisk SDCZ62-016G-G46T CRUZER SNAP USB CZ62 16GB USB2.0 3-PACK"
2020-12-13,15.00,?,?,?,16,0.938,SanDisk,CPL,"Sandisk SDCZ62-016G-G46T CRUZER SNAP USB CZ62 16GB USB2.0 3-PACK"
2019-12-15,18.00,?,?,?,16,1.125,SanDisk,CPL,"Sandisk SDCZ62-016G-G46T CRUZER SNAP USB CZ62 16GB USB2.0 3-PACK"
2021-06-06,15.00,?,?,?,16,0.938,SanDisk,CPL,"Sandisk SDCZ62-016G-G46T Cruzer Snap USB CZ62 16GB USB2.0 3-Pack"
2021-06-13,19.00,?,?,?,16,1.188,SanDisk,CPL,"Sandisk SDCZ62-016G-G46T Cruzer Snap USB CZ62 16GB USB2.0 3-Pack"
2020-05-22,12.00,?,?,?,32,0.375,SanDisk,CPL,"Sandisk SDCZ62-032G-G35 CRUZER SNAP USB Flash Drive CZ62 32GB BLK"
2020-02-23,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ62-032G-G35 CRUZER SNAP USB Flash Drive CZ62 32GB BLK"
2020-12-20,7.00,?,?,?,32,0.219,SanDisk,CPL,"Sandisk SDCZ62-032G-G35B CRUZER SNAP USB Flash Drive CZ62 32GB BLU"
2020-11-15,7.40,?,?,?,32,0.231,SanDisk,CPL,"Sandisk SDCZ62-032G-G35B CRUZER SNAP USB Flash Drive CZ62 32GB BLU"
2020-11-29,7.60,?,?,?,32,0.237,SanDisk,CPL,"Sandisk SDCZ62-032G-G35B CRUZER SNAP USB Flash Drive CZ62 32GB BLU"
2020-02-23,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ62-032G-G35B CRUZER SNAP USB Flash Drive CZ62 32GB BLU"
2020-09-20,10.00,?,?,?,32,0.312,SanDisk,CPL,"Sandisk SDCZ62-032G-G35R CRUZER SNAP USB Flash Drive CZ62 32GB RED"
2020-05-22,12.00,?,?,?,32,0.375,SanDisk,CPL,"Sandisk SDCZ62-032G-G35R CRUZER SNAP USB Flash Drive CZ62 32GB RED"
2020-12-20,7.00,?,?,?,32,0.219,SanDisk,CPL,"Sandisk SDCZ62-032G-G35R CRUZER SNAP USB Flash Drive CZ62 32GB RED"
2020-12-13,8.00,?,?,?,32,0.250,SanDisk,CPL,"Sandisk SDCZ62-032G-G35R CRUZER SNAP USB Flash Drive CZ62 32GB RED"
2020-02-23,9.00,?,?,?,32,0.281,SanDisk,CPL,"Sandisk SDCZ62-032G-G35R CRUZER SNAP USB Flash Drive CZ62 32GB RED"
2020-02-23,15.00,?,?,?,64,0.234,SanDisk,CPL,"Sandisk SDCZ62-064G-G35 CRUZER SNAP USB Flash Drive CZ62 64GB BLK"
2020-05-22,18.00,?,?,?,64,0.281,SanDisk,CPL,"Sandisk SDCZ62-064G-G35 CRUZER SNAP USB Flash Drive CZ62 64GB BLK"
2021-02-28,25.00,?,?,?,128,0.195,SanDisk,CPL,"Sandisk SDCZ62-128G-G35 CRUZER SNAP USB Flash Drive CZ62 128GB BLK"
2021-02-07,26.00,?,?,?,128,0.203,SanDisk,CPL,"Sandisk SDCZ62-128G-G35 CRUZER SNAP USB Flash Drive CZ62 128GB BLK"
2020-02-23,28.00,?,?,?,128,0.219,SanDisk,CPL,"Sandisk SDCZ62-128G-G35 CRUZER SNAP USB Flash Drive CZ62 128GB BLK"
2021-05-16,24.00,?,USB,"USB 3.0",128,0.188,SanDisk,CPL,"Sandisk SDCZ73-128G-G46 128GB Ultra Flair USB3.0 Flash Drive Memory Stick"
2021-05-23,26.30,?,USB,"USB 3.0",128,0.205,SanDisk,CPL,"Sandisk SDCZ73-128G-G46 128GB Ultra Flair USB3.0 Flash Drive Memory Stick"
2021-04-11,29.00,?,USB,"USB 3.0",128,0.227,SanDisk,CPL,"Sandisk SDCZ73-128G-G46 128GB Ultra Flair USB3.0 Flash Drive Memory Stick"
2021-02-14,104.00,?,USB,"USB 3.0",512,0.203,SanDisk,CPL,"Sandisk SDCZ73-512G-G46 ULTRA FLAIR USB 3.0 Flash Drive CZ73 512G"
2021-01-10,115.00,?,USB,"USB 3.0",512,0.225,SanDisk,CPL,"Sandisk SDCZ73-512G-G46 ULTRA FLAIR USB 3.0 Flash Drive CZ73 512G"
2020-11-29,117.00,?,USB,"USB 3.0",512,0.229,SanDisk,CPL,"Sandisk SDCZ73-512G-G46 ULTRA FLAIR USB 3.0 Flash Drive CZ73 512G"
2020-02-23,133.00,?,USB,"USB 3.0",512,0.260,SanDisk,CPL,"Sandisk SDCZ73-512G-G46 ULTRA FLAIR USB 3.0 Flash Drive CZ73 512G"
2021-05-16,92.00,?,USB,"USB 3.0",512,0.180,SanDisk,CPL,"Sandisk SDCZ73-512G-G46 ULTRA FLAIR USB 3.0 Flash Drive CZ73 512G"
2020-12-27,10.00,?,USB,"USB 3.1",16,0.625,SanDisk,CPL,"Sandisk SDCZ74-016G-G46 16GB Ultra Luxe USB 3.1 Flash Drive "
2021-02-14,8.00,?,USB,"USB 3.1",16,0.500,SanDisk,CPL,"Sandisk SDCZ74-016G-G46 16GB Ultra Luxe USB 3.1 Flash Drive "
2021-02-07,9.00,?,USB,"USB 3.1",16,0.562,SanDisk,CPL,"Sandisk SDCZ74-016G-G46 16GB Ultra Luxe USB 3.1 Flash Drive "
2020-12-27,11.00,?,USB,"USB 3.1",32,0.344,SanDisk,CPL,"Sandisk SDCZ74-032G-G46 32GB Ultra Luxe USB 3.1 Flash Drive "
2021-02-14,9.00,?,USB,"USB 3.1",32,0.281,SanDisk,CPL,"Sandisk SDCZ74-032G-G46 32GB Ultra Luxe USB 3.1 Flash Drive "
2021-06-13,15.00,?,USB,"USB 3.1",64,0.234,SanDisk,CPL,"Sandisk SDCZ74-064G-G46 64GB Ultra LUXE USB 3.1 Flash Drive "
2021-06-06,16.00,?,USB,"USB 3.1",64,0.250,SanDisk,CPL,"Sandisk SDCZ74-064G-G46 64GB Ultra LUXE USB 3.1 Flash Drive "
2021-02-14,18.00,?,USB,"USB 3.1",64,0.281,SanDisk,CPL,"Sandisk SDCZ74-064G-G46 64GB Ultra LUXE USB 3.1 Flash Drive "
2021-01-24,19.00,?,USB,"USB 3.1",64,0.297,SanDisk,CPL,"Sandisk SDCZ74-064G-G46 64GB Ultra LUXE USB 3.1 Flash Drive "
2021-01-17,20.00,?,USB,"USB 3.1",64,0.312,SanDisk,CPL,"Sandisk SDCZ74-064G-G46 64GB Ultra LUXE USB 3.1 Flash Drive "
2020-12-27,21.00,?,USB,"USB 3.1",64,0.328,SanDisk,CPL,"Sandisk SDCZ74-064G-G46 64GB Ultra LUXE USB 3.1 Flash Drive "
2021-02-28,28.00,?,USB,"USB 3.1",128,0.219,SanDisk,CPL,"Sandisk SDCZ74-128G-G46 128GB Ultra LUXE USB 3.1 FLASHDRIVE "
2021-02-14,29.00,?,USB,"USB 3.1",128,0.227,SanDisk,CPL,"Sandisk SDCZ74-128G-G46 128GB Ultra LUXE USB 3.1 FLASHDRIVE "
2021-01-24,37.00,?,USB,"USB 3.1",128,0.289,SanDisk,CPL,"Sandisk SDCZ74-128G-G46 128GB Ultra LUXE USB 3.1 FLASHDRIVE "
2020-12-27,39.00,?,USB,"USB 3.1",128,0.305,SanDisk,CPL,"Sandisk SDCZ74-128G-G46 128GB Ultra LUXE USB 3.1 FLASHDRIVE "
2021-05-09,49.00,?,USB,"USB 3.1",256,0.191,SanDisk,CPL,"Sandisk SDCZ74-256G 256GB Ultra Luxe USB3.1 Flash Drive Memory Stick"
2021-06-13,55.00,?,USB,"USB 3.1",256,0.215,SanDisk,CPL,"Sandisk SDCZ74-256G 256GB Ultra Luxe USB3.1 Flash Drive Memory Stick"
2021-04-11,59.00,?,USB,"USB 3.1",256,0.230,SanDisk,CPL,"Sandisk SDCZ74-256G 256GB Ultra Luxe USB3.1 Flash Drive Memory Stick"
2021-02-14,56.00,?,USB,"USB 3.1",256,0.219,SanDisk,CPL,"Sandisk SDCZ74-256G-G46 256GB Ultra Luxe USB 3.1 Flash Drive "
2021-01-24,59.00,?,USB,"USB 3.1",256,0.230,SanDisk,CPL,"Sandisk SDCZ74-256G-G46 256GB Ultra Luxe USB 3.1 Flash Drive "
2020-12-27,65.00,?,USB,"USB 3.1",256,0.254,SanDisk,CPL,"Sandisk SDCZ74-256G-G46 256GB Ultra Luxe USB 3.1 Flash Drive "
2021-02-14,114.00,?,USB,"USB 3.1",512,0.223,SanDisk,CPL,"Sandisk SDCZ74-512G-G46 ULTRA LUXE USB 3.1 Flash Drive CZ74 512GB"
2020-11-01,128.00,?,USB,"USB 3.1",512,0.250,SanDisk,CPL,"Sandisk SDCZ74-512G-G46 ULTRA LUXE USB 3.1 Flash Drive CZ74 512GB"
2020-02-23,138.00,?,USB,"USB 3.1",512,0.270,SanDisk,CPL,"Sandisk SDCZ74-512G-G46 ULTRA LUXE USB 3.1 Flash Drive CZ74 512GB"
2021-06-06,99.00,?,USB,"USB 3.1",512,0.193,SanDisk,CPL,"Sandisk SDCZ74-512G-G46 ULTRA LUXE USB 3.1 Flash Drive CZ74 512GB"
2021-05-09,26.00,?,?,?,64,0.406,SanDisk,CPL,"Sandisk SDCZ800-064G Extreme GO Flash Drive CZ800 64GB USB 3.1"
2021-04-11,29.00,?,?,?,64,0.453,SanDisk,CPL,"Sandisk SDCZ800-064G Extreme GO Flash Drive CZ800 64GB USB 3.1"
2021-05-16,43.00,?,USB,"USB 3.1",128,0.336,SanDisk,CPL,"Sandisk SDCZ800-128G-G46 CZ800 128GB Extreme GO USB3.1 USB Drive"
2021-02-28,44.00,?,USB,"USB 3.1",128,0.344,SanDisk,CPL,"Sandisk SDCZ800-128G-G46 CZ800 128GB Extreme GO USB3.1 USB Drive"
2021-05-09,45.00,?,USB,"USB 3.1",128,0.352,SanDisk,CPL,"Sandisk SDCZ800-128G-G46 CZ800 128GB Extreme GO USB3.1 USB Drive"
2020-12-27,47.10,?,USB,"USB 3.1",128,0.368,SanDisk,CPL,"Sandisk SDCZ800-128G-G46 CZ800 128GB Extreme GO USB3.1 USB Drive"
2021-05-02,29.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ810-064G-G46 Ultra Extreme Go 3.2 Flash Drive"
2021-05-02,49.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ810-128G-G46 Ultra Extreme Go 3.2 Flash Drive"
2021-05-02,85.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ810-256G-G46 Ultra Extreme Go 3.2 Flash Drive"
2021-05-02,379.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ880-1T00-G46 Extreme PRO USB 3.2"
2021-05-23,399.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ880-1T00-G46 Extreme PRO USB 3.2"
2021-06-27,199.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ880-512G-G46 Extreme PRO USB 3.2"
2021-07-04,218.70,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ880-512G-G46 Extreme PRO USB 3.2"
2021-04-25,219.00,?,?,?,?,?,SanDisk,CPL,"Sandisk SDCZ880-512G-G46 Extreme PRO USB 3.2"
2021-02-14,11.00,?,USB,"USB 3.0",32,0.344,SanDisk,CPL,"Sandisk SDCZ93-032G-G46 32GB Ultra Loop USB 3.0 CZ93"
2021-05-02,12.00,?,USB,"USB 3.0",32,0.375,SanDisk,CPL,"Sandisk SDCZ93-032G-G46 32GB Ultra Loop USB 3.0 CZ93"
2020-12-27,14.00,?,USB,"USB 3.0",32,0.438,SanDisk,CPL,"Sandisk SDCZ93-032G-G46 32GB Ultra Loop USB 3.0 CZ93"
2019-11-07,15.00,?,USB,"USB 3.0",32,0.469,SanDisk,CPL,"Sandisk SDCZ93-032G-G46 32GB Ultra Loop USB 3.0 CZ93"
2021-02-14,17.00,?,USB,"USB 3.0",64,0.266,SanDisk,CPL,"Sandisk SDCZ93-064G-G46 64GB Ultra Loop USB 3.0 CZ93"
2021-02-07,18.00,?,USB,"USB 3.0",64,0.281,SanDisk,CPL,"Sandisk SDCZ93-064G-G46 64GB Ultra Loop USB 3.0 CZ93"
2020-11-29,23.00,?,USB,"USB 3.0",64,0.359,SanDisk,CPL,"Sandisk SDCZ93-064G-G46 64GB Ultra Loop USB 3.0 CZ93"
2019-11-07,25.00,?,USB,"USB 3.0",64,0.391,SanDisk,CPL,"Sandisk SDCZ93-064G-G46 64GB Ultra Loop USB 3.0 CZ93"
2021-02-14,28.00,?,USB,"USB 3.0",128,0.219,SanDisk,CPL,"Sandisk SDCZ93-128G-G46 128GB Ultra Loop USB 3.0 CZ93"
2021-02-07,32.00,?,USB,"USB 3.0",128,0.250,SanDisk,CPL,"Sandisk SDCZ93-128G-G46 128GB Ultra Loop USB 3.0 CZ93"
2020-12-20,39.00,?,USB,"USB 3.0",128,0.305,SanDisk,CPL,"Sandisk SDCZ93-128G-G46 128GB Ultra Loop USB 3.0 CZ93"
2020-11-29,43.00,?,USB,"USB 3.0",128,0.336,SanDisk,CPL,"Sandisk SDCZ93-128G-G46 128GB Ultra Loop USB 3.0 CZ93"
2019-11-07,46.00,?,USB,"USB 3.0",128,0.359,SanDisk,CPL,"Sandisk SDCZ93-128G-G46 128GB Ultra Loop USB 3.0 CZ93"
2020-09-27,12.00,?,USB,"USB 3.0",16,0.750,SanDisk,CPL,"Sandisk SDDD3-016G-G46 16GB Ultra Dual Drive m3.0 SDDD3 USB3.0 & micro-USB"
2020-09-27,19.00,?,USB,"USB 3.0",32,0.594,SanDisk,CPL,"Sandisk SDDD3-032G-G46 Ultra Dual Drive m3.0 SDDD3 32GB USB3.0 & micro-USB connector OTG-enabled"
2021-02-07,14.00,?,USB,"USB 3.0",64,0.219,SanDisk,CPL,"Sandisk SDDD3-064G-G46 Ultra Dual Drive m3.0 SDDD3 64GB USB3.0 Black"
2020-11-08,15.00,?,USB,"USB 3.0",64,0.234,SanDisk,CPL,"Sandisk SDDD3-064G-G46 Ultra Dual Drive m3.0 SDDD3 64GB USB3.0 Black"
2020-05-17,18.00,?,USB,"USB 3.0",64,0.281,SanDisk,CPL,"Sandisk SDDD3-064G-G46 Ultra Dual Drive m3.0 SDDD3 64GB USB3.0 Black"
2019-11-24,14.00,?,?,?,32,0.438,SanDisk,CPL,"Sandisk SDDDC2-032G-Q46 ULT Dual DRV USB 3.1 TYPE C 32GB"
2021-06-06,17.00,?,USB-C,?,64,0.266,SanDisk,CPL,"Sandisk SDDDC2-064G-G46 64GB Ultra Dual Drive USB Type-C"
2021-05-16,17.00,?,USB,"USB 3.1",64,0.266,SanDisk,CPL,"Sandisk SDDDC2-064G-G46 ULT DUAL DRV USB 3.1 TYPE C 64GB"
2021-05-09,17.10,?,USB,"USB 3.1",64,0.267,SanDisk,CPL,"Sandisk SDDDC2-064G-G46 ULT DUAL DRV USB 3.1 TYPE C 64GB"
2020-12-27,19.00,?,USB,"USB 3.1",64,0.297,SanDisk,CPL,"Sandisk SDDDC2-064G-G46 ULT DUAL DRV USB 3.1 TYPE C 64GB"
2019-11-24,19.00,?,?,?,64,0.297,SanDisk,CPL,"Sandisk SDDDC2-064G-Q46 ULT Dual DRV USB 3.1 TYPE C 64GB"
2021-01-10,39.00,?,?,?,128,0.305,SanDisk,CPL,"Sandisk SDDDC2-128G 128GB Ultra Dual Drive Go 2-in-1 USB-C & USB-A Flash Drive Memory Stick"
2021-02-28,11.00,?,USB-C,?,32,0.344,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 32GB Ultra Dual Drive Go USB TYPE-C"
2021-02-14,12.00,?,USB-C,?,32,0.375,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 32GB Ultra Dual Drive Go USB TYPE-C"
2020-03-01,13.00,?,USB-C,?,32,0.406,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 32GB Ultra Dual Drive Go USB TYPE-C"
2019-12-22,14.00,?,?,?,32,0.438,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 32GB Ultra Dual Drive Go USB TYPE-C"
2020-04-05,15.00,?,USB-C,?,32,0.469,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 32GB Ultra Dual Drive Go USB TYPE-C"
2020-05-10,18.00,?,USB-C,?,32,0.562,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 32GB Ultra Dual Drive Go USB TYPE-C"
2019-12-15,14.00,?,?,?,32,0.438,SanDisk,CPL,"Sandisk SDDDC3-032G-G46 Ultra Dual Drive Go USB TYPE-CTM 32GB"
2021-02-14,16.00,?,USB-C,?,64,0.250,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2021-01-17,18.00,?,USB-C,?,64,0.281,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2019-12-22,19.00,?,USB-C,?,64,0.297,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2020-03-01,19.90,?,?,?,64,0.311,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2020-03-29,20.00,?,?,?,64,0.312,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2020-04-05,21.00,?,?,?,64,0.328,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2020-06-07,22.00,?,USB-C,?,64,0.344,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2020-05-17,24.00,?,USB-C,?,64,0.375,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 64GB Ultra Dual Drive Go USB TYPE-C"
2019-12-15,19.00,?,?,?,64,0.297,SanDisk,CPL,"Sandisk SDDDC3-064G-G46 Ultra Dual Drive Go USB TYPE-CTM 64GB"
2021-02-14,25.00,?,USB-C,?,128,0.195,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2021-04-11,26.00,?,USB-C,?,128,0.203,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2021-01-24,31.00,?,USB-C,?,128,0.242,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2019-12-22,32.00,?,?,?,128,0.250,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2020-03-01,35.00,?,USB-C,?,128,0.273,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2020-04-19,38.00,?,USB-C,?,128,0.297,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2020-04-05,39.00,?,?,?,128,0.305,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 128GB Ultra Dual Drive Go USB TYPE-C"
2019-12-15,32.00,?,?,?,128,0.250,SanDisk,CPL,"Sandisk SDDDC3-128G-G46 Ultra Dual Drive Go USB TYPE-CTM 128GB"
2020-12-27,35.00,?,USB-C,?,128,0.273,SanDisk,CPL,"Sandisk SDDDC3-128G-G46G 128G Dual Drive Go USB TYPE-C Flash Drive "
2021-05-16,45.00,?,USB-C,?,256,0.176,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2021-05-02,46.00,?,USB-C,?,256,0.180,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2021-02-14,48.00,?,USB-C,?,256,0.188,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2021-02-07,56.00,?,USB-C,?,256,0.219,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2019-12-22,58.00,?,?,?,256,0.227,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
2020-03-01,59.00,?,USB-C,?,256,0.230,SanDisk,CPL,"Sandisk SDDDC3-256G-G46 256GB Ultra Dual Drive Go USB TYPE-C"
